,municipio,ano,uf,area_ha
787,CAMPO VERDE,2018,MT,1196.8
788,CAMPO VERDE,2019,MT,259.7
789,CAMPO VERDE,2020,MT,138.5
790,CAMPO VERDE,2022,MT,134.0
791,CAMPO VERDE,2023,MT,91.4
792,CAMPOS ALTOS,2018,MG,181.8
793,CAMPOS ALTOS,2020,MG,3.1
794,CAMPOS ALTOS,2021,MG,16.2
795,CAMPOS BELOS,2018,GO,361.3
796,CAMPOS BELOS,2019,GO,81.7
797,CAMPOS BELOS,2020,GO,118.9
798,CAMPOS BELOS,2021,GO,13.9
799,CAMPOS BELOS,2022,GO,130.0
800,CAMPOS DE JULIO,2018,MT,4593.3
801,CAMPOS DE JULIO,2019,MT,1027.1
802,CAMPOS DE JULIO,2020,MT,3445.3
803,CAMPOS DE JULIO,2021,MT,3055.4
804,CAMPOS DE JULIO,2022,MT,1968.8
805,CAMPOS DE JULIO,2023,MT,235.3
806,CAMPOS LINDOS,2018,TO,2126.1
807,CAMPOS LINDOS,2019,TO,933.7
808,CAMPOS LINDOS,2020,TO,1015.2
809,CAMPOS LINDOS,2021,TO,278.5
810,CAMPOS LINDOS,2022,TO,415.0
811,CAMPOS LINDOS,2023,TO,587.7
812,CAMPOS VERDES,2018,GO,25.0
813,CAMPOS VERDES,2019,GO,166.0
814,CAMPOS VERDES,2020,GO,64.0
815,CAMPOS VERDES,2021,GO,131.7
816,CAMPOS VERDES,2022,GO,173.8
817,CANABRAVA DO NORTE,2018,MT,1561.5
818,CANABRAVA DO NORTE,2019,MT,1493.4
819,CANABRAVA DO NORTE,2020,MT,583.7
820,CANABRAVA DO NORTE,2021,MT,218.9
821,CANABRAVA DO NORTE,2022,MT,441.2
822,CANABRAVA DO NORTE,2023,MT,49.2
823,CANAPOLIS,2018,MG,16.5
824,CANAPOLIS,2019,BA,12.6
825,CANAPOLIS,2020,BA,78.7
826,CANAPOLIS,2022,BA,55.5
827,CANAPOLIS,2023,BA,440.7
828,CANARANA,2018,MT,1335.2
829,CANARANA,2019,MT,441.6
830,CANARANA,2020,MT,129.9
831,CANARANA,2021,MT,105.1
832,CANARANA,2022,MT,523.8
833,CANARANA,2023,MT,911.1
834,CANAVIEIRA,2018,PI,41.2
835,CANAVIEIRA,2019,PI,62.1
836,CANAVIEIRA,2020,PI,15.5
837,CANAVIEIRA,2021,PI,52.599999999999994
838,CANAVIEIRA,2022,PI,880.7
839,CANAVIEIRA,2023,PI,25.6
840,CANDEIAS,2018,MG,50.2
841,CANDEIAS,2019,MG,12.4
842,CANDEIAS,2020,MG,4.2
843,CANDEIAS,2022,MG,3.4
844,CANTANHEDE,2018,MA,223.3
845,CANTANHEDE,2019,MA,71.8
846,CANTANHEDE,2020,MA,158.9
847,CANTANHEDE,2022,MA,563.8
848,CAPELINHA,2019,MG,35.9
849,CAPELINHA,2021,MG,18.1
850,CAPELINHA,2022,MG,3.7
851,CAPELINHA,2023,MG,5.1
852,CAPINZAL DO NORTE,2018,MA,65.9
853,CAPINZAL DO NORTE,2019,MA,45.0
854,CAPINZAL DO NORTE,2020,MA,0.1
855,CAPITAO DE CAMPOS,2023,PI,21.9
856,CAPITOLIO,2018,MG,4.4
857,CARACOL,2018,MS,1531.7
858,CARACOL,2019,MS,875.9
859,CARACOL,2020,MS,873.5
860,CARACOL,2021,MS,670.8
861,CARACOL,2022,MS,515.6
862,CARACOL,2023,MS,67.4
863,CARAUBAS DO PIAUI,2022,PI,52.5
864,CARBONITA,2018,MG,190.6
865,CARBONITA,2019,MG,17.7
866,CARBONITA,2020,MG,11.5
867,CARBONITA,2021,MG,67.1
868,CARIRI DO TOCANTINS,2018,TO,460.8
869,CARIRI DO TOCANTINS,2019,TO,186.7
870,CARIRI DO TOCANTINS,2020,TO,40.8
871,CARIRI DO TOCANTINS,2021,TO,460.3
872,CARIRI DO TOCANTINS,2022,TO,334.1
873,CARIRI DO TOCANTINS,2023,TO,64.2
874,CARMO DO CAJURU,2018,MG,36.5
875,CARMO DO PARANAIBA,2018,MG,96.0
876,CARMO DO PARANAIBA,2019,MG,209.8
877,CARMO DO PARANAIBA,2020,MG,7.6
878,CARMO DO PARANAIBA,2021,MG,91.6
879,CARMO DO PARANAIBA,2022,MG,16.8
880,CARMO DO RIO CLARO,2018,MG,8.7
881,CARMO DO RIO CLARO,2020,MG,6.5
882,CARMO DO RIO CLARO,2023,MG,85.3
883,CARNEIRINHO,2023,MG,13.6
884,CAROLINA,2018,MA,3765.8
885,CAROLINA,2019,MA,2635.0
886,CAROLINA,2020,MA,3360.1
887,CAROLINA,2021,MA,3407.6
888,CAROLINA,2022,MA,8441.7
889,CAROLINA,2023,MA,1418.0
890,CASA BRANCA,2018,SP,32.6
891,CASCALHO RICO,2019,MG,7.3
892,CASEARA,2018,TO,1497.8
893,CASEARA,2019,TO,616.8
894,CASEARA,2020,TO,545.1999999999999
895,CASEARA,2021,TO,276.4
896,CASEARA,2022,TO,223.4
897,CASSIA,2019,MG,4.6
898,CASSIA DOS COQUEIROS,2019,SP,3.8
899,CASSILANDIA,2018,MS,99.8
900,CASSILANDIA,2019,MS,500.8
901,CASSILANDIA,2020,MS,54.699999999999996
902,CASSILANDIA,2021,MS,137.1
903,CASSILANDIA,2022,MS,45.2
904,CASSILANDIA,2023,MS,31.0
905,CASTELANDIA,2019,GO,58.9
906,CATALAO,2018,GO,416.1
907,CATALAO,2019,GO,509.2
908,CATALAO,2020,GO,494.1
909,CATALAO,2021,GO,201.9
910,CATALAO,2022,GO,126.9
911,CATALAO,2023,GO,28.8
912,CATOLANDIA,2018,BA,268.5
913,CATOLANDIA,2019,BA,130.1
914,CATOLANDIA,2020,BA,101.6
915,CATOLANDIA,2021,BA,389.1
916,CATOLANDIA,2022,BA,735.5999999999999
917,CATOLANDIA,2023,BA,120.7
918,CATURAI,2018,GO,22.700000000000003
919,CAVALCANTE,2018,GO,1499.5
920,CAVALCANTE,2019,GO,810.4
921,CAVALCANTE,2020,GO,2102.7
922,CAVALCANTE,2021,GO,197.7
923,CAVALCANTE,2022,GO,913.1
924,CAVALCANTE,2023,GO,30.1
925,CAXIAS,2018,MA,2103.2
926,CAXIAS,2019,MA,1361.8
927,CAXIAS,2020,MA,4567.5
928,CAXIAS,2021,MA,6509.3
929,CAXIAS,2022,MA,5197.0
930,CAXIAS,2023,MA,2862.3
931,CAXINGO,2018,PI,4.3
932,CAXINGO,2022,PI,145.8
933,CAXINGO,2023,PI,27.4
934,CEDRO DO ABAETE,2018,MG,11.7
935,CENTENARIO,2018,TO,3074.6
936,CENTENARIO,2019,TO,722.8
937,CENTENARIO,2020,TO,1822.2
938,CENTENARIO,2021,TO,289.5
939,CENTENARIO,2022,TO,987.7
940,CENTENARIO,2023,TO,743.8
941,CERQUEIRA CESAR,2018,SP,46.3
942,CEZARINA,2018,GO,6.3
943,CHAPADA DA NATIVIDADE,2018,TO,1294.7
944,CHAPADA DA NATIVIDADE,2019,TO,924.7
945,CHAPADA DA NATIVIDADE,2020,TO,342.1
946,CHAPADA DA NATIVIDADE,2021,TO,394.2
947,CHAPADA DA NATIVIDADE,2022,TO,254.0
948,CHAPADA DA NATIVIDADE,2023,TO,645.2
949,CHAPADA DE AREIA,2018,TO,437.4
950,CHAPADA DE AREIA,2019,TO,457.6
951,CHAPADA DE AREIA,2020,TO,561.5
952,CHAPADA DE AREIA,2021,TO,63.8
953,CHAPADA DE AREIA,2022,TO,490.4
954,CHAPADA DE AREIA,2023,TO,41.1
955,CHAPADA DO NORTE,2021,MG,59.7
956,CHAPADA DO NORTE,2023,MG,30.1
957,CHAPADA DOS GUIMARAES,2018,MT,1684.1
958,CHAPADA DOS GUIMARAES,2019,MT,1075.2
959,CHAPADA DOS GUIMARAES,2020,MT,697.5
960,CHAPADA DOS GUIMARAES,2021,MT,354.90000000000003
961,CHAPADA DOS GUIMARAES,2022,MT,497.8
962,CHAPADA DOS GUIMARAES,2023,MT,177.5
963,CHAPADA GAUCHA,2018,MG,1009.3
964,CHAPADA GAUCHA,2019,MG,450.4
965,CHAPADA GAUCHA,2020,MG,699.6
966,CHAPADA GAUCHA,2021,MG,719.1
967,CHAPADA GAUCHA,2022,MG,1111.3
968,CHAPADA GAUCHA,2023,MG,445.9
969,CHAPADAO DO CEU,2018,GO,276.6
970,CHAPADAO DO CEU,2019,GO,23.8
971,CHAPADAO DO CEU,2020,GO,193.0
972,CHAPADAO DO SUL,2018,MS,208.2
973,CHAPADAO DO SUL,2019,MS,618.9
974,CHAPADAO DO SUL,2020,MS,296.5
975,CHAPADAO DO SUL,2021,MS,78.2
976,CHAPADAO DO SUL,2022,MS,1064.5
977,CHAPADAO DO SUL,2023,MS,18.7
978,CHAPADINHA,2018,MA,489.49999999999994
979,CHAPADINHA,2019,MA,862.0
980,CHAPADINHA,2020,MA,415.09999999999997
981,CHAPADINHA,2021,MA,1100.5
982,CHAPADINHA,2022,MA,1529.6
983,CHAPADINHA,2023,MA,186.0
984,CHARQUEADA,2020,SP,6.8
985,CIDADE OCIDENTAL,2018,GO,73.9
986,CIDADE OCIDENTAL,2019,GO,100.80000000000001
987,CIDADE OCIDENTAL,2022,GO,50.7
988,CLARO DOS POCOES,2019,MG,18.4
989,CLARO DOS POCOES,2020,MG,16.1
990,CLARO DOS POCOES,2021,MG,72.6
991,CLARO DOS POCOES,2022,MG,65.3
992,CLARO DOS POCOES,2023,MG,21.7
993,CLAUDIO,2022,MG,16.5
994,COCAL,2022,PI,82.7
995,COCAL,2023,PI,218.0
996,COCALINHO,2018,MT,10133.3
997,COCALINHO,2019,MT,8247.9
998,COCALINHO,2020,MT,3697.2
999,COCALINHO,2021,MT,2116.5
1000,COCALINHO,2022,MT,6420.1
1001,COCALINHO,2023,MT,638.3
1002,COCALZINHO DE GOIAS,2018,GO,316.8
1003,COCALZINHO DE GOIAS,2019,GO,281.3
1004,COCALZINHO DE GOIAS,2020,GO,44.4
1005,COCALZINHO DE GOIAS,2021,GO,23.6
1006,COCALZINHO DE GOIAS,2022,GO,164.6
1007,COCALZINHO DE GOIAS,2023,GO,32.7
1008,COCOS,2018,BA,4040.0
1009,COCOS,2019,BA,2468.9
1010,COCOS,2020,BA,736.6999999999999
1011,COCOS,2021,BA,4542.3
1012,COCOS,2022,BA,4678.1
1013,COCOS,2023,BA,11138.8
1014,CODO,2018,MA,4309.3
1015,CODO,2019,MA,2140.5
1016,CODO,2020,MA,1238.8
1017,CODO,2021,MA,4054.0
1018,CODO,2022,MA,1576.8
1019,CODO,2023,MA,591.1
1020,COELHO NETO,2018,MA,5.2
1021,COELHO NETO,2019,MA,60.5
1022,COELHO NETO,2020,MA,33.2
1023,COELHO NETO,2022,MA,3.1
1024,COIVARAS,2022,PI,16.6
1025,COIVARAS,2023,PI,8.5
1026,COLINA,2020,SP,64.7
1027,COLINAS,2018,MA,1084.7
1028,COLINAS,2019,MA,1347.3999999999999
1029,COLINAS,2020,MA,1072.5
1030,COLINAS,2021,MA,858.1
1031,COLINAS,2022,MA,966.2
1032,COLINAS,2023,MA,145.8
1033,COLINAS DO SUL,2018,GO,338.9
1034,COLINAS DO SUL,2019,GO,486.1
1035,COLINAS DO SUL,2020,GO,264.5
1036,COLINAS DO SUL,2021,GO,121.1
1037,COLINAS DO SUL,2022,GO,18.1
1038,COLINAS DO SUL,2023,GO,18.400000000000002
1039,COLINAS DO TOCANTINS,2018,TO,218.5
1040,COLINAS DO TOCANTINS,2019,TO,155.0
1041,COLINAS DO TOCANTINS,2020,TO,7.2
1042,COLINAS DO TOCANTINS,2021,TO,30.5
1043,COLMEIA,2018,TO,42.8
1044,COLMEIA,2019,TO,65.1
1045,COLMEIA,2021,TO,13.9
1046,COLOMBIA,2018,SP,4.5
1047,COMBINADO,2018,TO,89.8
1048,COMBINADO,2019,TO,74.1
1049,COMBINADO,2020,TO,13.1
1050,COMBINADO,2022,TO,85.7
1051,COMENDADOR GOMES,2018,MG,46.1
1052,COMENDADOR GOMES,2019,MG,28.0
1053,COMENDADOR GOMES,2020,MG,6.6
1054,COMENDADOR GOMES,2021,MG,70.7
1055,COMODORO,2018,MT,2138.4
1056,COMODORO,2019,MT,1185.9
1057,COMODORO,2020,MT,3868.8
1058,COMODORO,2021,MT,1415.1
1059,COMODORO,2022,MT,3081.7
1060,COMODORO,2023,MT,2520.2000000000003
1061,CONCEICAO DAS ALAGOAS,2020,MG,6.8
1062,CONCEICAO DO ARAGUAIA,2022,PA,1856.0
1063,CONCEICAO DO ARAGUAIA,2023,PA,298.3
1064,CONCEICAO DO MATO DENTRO,2018,MG,92.7
1065,CONCEICAO DO MATO DENTRO,2019,MG,42.900000000000006
1066,CONCEICAO DO PARA,2018,MG,0.2
1067,CONCEICAO DO TOCANTINS,2018,TO,1016.3000000000001
1068,CONCEICAO DO TOCANTINS,2019,TO,327.6
1069,CONCEICAO DO TOCANTINS,2020,TO,648.2
1070,CONCEICAO DO TOCANTINS,2021,TO,1418.1
1071,CONCEICAO DO TOCANTINS,2022,TO,204.9
1072,CONCEICAO DO TOCANTINS,2023,TO,93.2
1073,CONCHAL,2018,SP,4.6
1074,CONEGO MARINHO,2018,MG,19.3
1075,CONEGO MARINHO,2020,MG,25.6
1076,CONEGO MARINHO,2022,MG,146.7
1077,CONQUISTA DOESTE,2018,MT,523.4000000000001
1078,CONQUISTA DOESTE,2020,MT,256.7
1079,CONQUISTA DOESTE,2021,MT,994.1
1080,CONQUISTA DOESTE,2022,MT,182.4
1081,CONTAGEM,2018,MG,6.8
1082,CONTAGEM,2020,MG,37.5
1083,CORACAO DE JESUS,2018,MG,225.1
1084,CORACAO DE JESUS,2019,MG,265.7
1085,CORACAO DE JESUS,2020,MG,77.8
1086,CORACAO DE JESUS,2021,MG,216.6
1087,CORACAO DE JESUS,2022,MG,206.9
1088,CORACAO DE JESUS,2023,MG,10.3
1089,CORDISBURGO,2018,MG,204.5
1090,CORDISBURGO,2019,MG,19.5
1091,CORDISBURGO,2020,MG,83.8
1092,CORDISBURGO,2021,MG,62.0
1093,CORDISBURGO,2022,MG,73.8
1094,CORDISBURGO,2023,MG,13.7
1095,CORGUINHO,2018,MS,884.3
1096,CORGUINHO,2019,MS,172.5
1097,CORGUINHO,2020,MS,164.2
1098,CORGUINHO,2021,MS,244.5
1099,CORGUINHO,2022,MS,32.8
1100,CORGUINHO,2023,MS,117.3
1101,CORIBE,2018,BA,66.7
1102,CORIBE,2019,BA,746.4
1103,CORIBE,2020,BA,560.3
1104,CORIBE,2021,BA,475.8
1105,CORIBE,2022,BA,758.8
1106,CORIBE,2023,BA,156.0
1107,CORINTO,2018,MG,780.6
1108,CORINTO,2019,MG,374.1
1109,CORINTO,2020,MG,155.2
1110,CORINTO,2021,MG,567.4
1111,CORINTO,2022,MG,285.7
1112,CORINTO,2023,MG,72.5
1113,COROATA,2018,MA,1125.6
1114,COROATA,2019,MA,1006.8
1115,COROATA,2020,MA,1153.4
1116,COROATA,2021,MA,1256.3
1117,COROATA,2022,MA,530.1
1118,COROATA,2023,MA,127.7
1119,COROMANDEL,2018,MG,556.1
1120,COROMANDEL,2019,MG,478.8
1121,COROMANDEL,2020,MG,151.8
1122,COROMANDEL,2021,MG,251.20000000000002
1123,COROMANDEL,2022,MG,106.7
1124,COROMANDEL,2023,MG,44.0
1125,CORONEL MURTA,2020,MG,26.4
1126,CORONEL MURTA,2022,MG,31.9
1127,CORONEL SAPUCAIA,2022,MS,14.6
1128,CORREGO DANTA,2018,MG,163.4
1129,CORREGO DANTA,2020,MG,15.3
1130,CORREGO DANTA,2021,MG,32.0
1131,CORREGO DANTA,2022,MG,29.4
1132,CORREGO DO OURO,2018,GO,3.5
1133,CORREGO DO OURO,2020,GO,24.5
1134,CORRENTE,2018,PI,2619.6
1135,CORRENTE,2019,PI,446.3
1136,CORRENTE,2020,PI,2169.3
1137,CORRENTE,2021,PI,523.5
1138,CORRENTE,2022,PI,1030.4
1139,CORRENTE,2023,PI,646.3
1140,CORRENTINA,2018,BA,7720.5
1141,CORRENTINA,2019,BA,9318.5
1142,CORRENTINA,2020,BA,3626.6
1143,CORRENTINA,2021,BA,9169.1
1144,CORRENTINA,2022,BA,15366.2
1145,CORRENTINA,2023,BA,9219.1
1146,CORUMBA,2018,MS,26.0
1147,CORUMBA,2019,MS,11.299999999999999
1148,CORUMBA,2020,MS,59.0
1149,CORUMBA DE GOIAS,2018,GO,79.0
1150,CORUMBA DE GOIAS,2019,GO,89.9
1151,CORUMBA DE GOIAS,2020,GO,186.1
1152,CORUMBA DE GOIAS,2021,GO,119.6
1153,CORUMBA DE GOIAS,2022,GO,53.6
1154,CORUMBA DE GOIAS,2023,GO,40.5
1155,CORUMBAIBA,2018,GO,46.5
1156,CORUMBAIBA,2019,GO,354.3
1157,CORUMBAIBA,2020,GO,82.1
1158,CORUMBAIBA,2021,GO,84.2
1159,CORUMBAIBA,2022,GO,110.0
1160,CORUMBAIBA,2023,GO,363.7
1161,CORUMBATAI,2018,SP,6.1
1162,COSTA RICA,2018,MS,368.5
1163,COSTA RICA,2019,MS,102.6
1164,COSTA RICA,2020,MS,261.9
1165,COSTA RICA,2021,MS,613.2
1166,COSTA RICA,2022,MS,779.5
1167,COSTA RICA,2023,MS,701.8
1168,COTEGIPE,2018,BA,694.0
1169,COTEGIPE,2019,BA,375.8
1170,COTEGIPE,2020,BA,4404.8
1171,COTEGIPE,2021,BA,624.1
1172,COTEGIPE,2022,BA,944.8
1173,COTEGIPE,2023,BA,832.9
1174,COUTO DE MAGALHAES DE MINAS,2018,MG,107.7
1175,COUTO DE MAGALHAES DE MINAS,2019,MG,33.1
1176,COUTO DE MAGALHAES DE MINAS,2020,MG,49.1
1177,COUTO MAGALHAES,2018,TO,3216.3
1178,COUTO MAGALHAES,2019,TO,598.4
1179,COUTO MAGALHAES,2020,TO,707.7
1180,COUTO MAGALHAES,2021,TO,851.8
1181,COUTO MAGALHAES,2022,TO,642.3
1182,COUTO MAGALHAES,2023,TO,180.8
1183,COXIM,2018,MS,2320.1
1184,COXIM,2019,MS,454.2
1185,COXIM,2020,MS,919.0
1186,COXIM,2021,MS,395.3
1187,COXIM,2022,MS,714.3
1188,COXIM,2023,MS,691.8
1189,CRAVINHOS,2018,SP,7.6
1190,CRISTAIS,2018,MG,21.2
1191,CRISTAIS,2020,MG,14.7
1192,CRISTAIS,2022,MG,46.4
1193,CRISTAIS PAULISTA,2018,SP,14.5
1194,CRISTALANDIA,2018,TO,1550.7
1195,CRISTALANDIA,2019,TO,483.3
1196,CRISTALANDIA,2020,TO,1162.1
1197,CRISTALANDIA,2021,TO,762.0
1198,CRISTALANDIA,2022,TO,904.1
1199,CRISTALANDIA,2023,TO,783.4
1200,CRISTALANDIA DO PIAUI,2018,PI,775.6999999999999
1201,CRISTALANDIA DO PIAUI,2019,PI,1115.7
1202,CRISTALANDIA DO PIAUI,2020,PI,556.7
1203,CRISTALANDIA DO PIAUI,2021,PI,1406.3
1204,CRISTALANDIA DO PIAUI,2022,PI,1028.2
1205,CRISTALANDIA DO PIAUI,2023,PI,408.4
1206,CRISTALIA,2018,MG,14.4
1207,CRISTALIA,2022,MG,90.6
1208,CRISTALINA,2018,GO,2134.2
1209,CRISTALINA,2019,GO,1121.0
1210,CRISTALINA,2020,GO,1040.5
1211,CRISTALINA,2021,GO,1789.2
1212,CRISTALINA,2022,GO,496.7
1213,CRISTALINA,2023,GO,799.7
1214,CRISTIANOPOLIS,2018,GO,25.4
1215,CRISTIANOPOLIS,2019,GO,25.200000000000003
1216,CRISTINO CASTRO,2018,PI,213.10000000000002
1217,CRISTINO CASTRO,2019,PI,211.1
1218,CRISTINO CASTRO,2020,PI,220.2
1219,CRISTINO CASTRO,2021,PI,168.1
1220,CRISTINO CASTRO,2022,PI,1380.7
1221,CRISTINO CASTRO,2023,PI,575.6
1222,CRISTOPOLIS,2018,BA,504.59999999999997
1223,CRISTOPOLIS,2019,BA,193.0
1224,CRISTOPOLIS,2020,BA,829.6
1225,CRISTOPOLIS,2021,BA,455.7
1226,CRISTOPOLIS,2022,BA,431.7
1227,CRISTOPOLIS,2023,BA,238.0
1228,CRIXAS,2018,GO,1696.1
1229,CRIXAS,2019,GO,1405.5
1230,CRIXAS,2020,GO,1311.7
1231,CRIXAS,2021,GO,999.7
1232,CRIXAS,2022,GO,282.9
1233,CRIXAS,2023,GO,149.2
1234,CRIXAS DO TOCANTINS,2018,TO,1597.5
1235,CRIXAS DO TOCANTINS,2019,TO,430.6
1236,CRIXAS DO TOCANTINS,2020,TO,202.8
1237,CRIXAS DO TOCANTINS,2021,TO,63.0
1238,CRIXAS DO TOCANTINS,2022,TO,104.8
1239,CRIXAS DO TOCANTINS,2023,TO,94.10000000000001
1240,CROMINIA,2019,GO,10.9
1241,CRUZEIRO DA FORTALEZA,2018,MG,4.0
1242,CRUZEIRO DA FORTALEZA,2019,MG,22.0
1243,CUIABA,2018,MT,538.5
1244,CUIABA,2019,MT,670.5
1245,CUIABA,2020,MT,122.3
1246,CUIABA,2021,MT,60.2
1247,CUIABA,2022,MT,283.9
1248,CUIABA,2023,MT,97.3
1249,CUMARI,2018,GO,5.6
1250,CUMARI,2019,GO,23.4
1251,CUMARI,2021,GO,61.8
1252,CURRAIS,2018,PI,890.0
1253,CURRAIS,2019,PI,2515.0
1254,CURRAIS,2020,PI,3326.1
1255,CURRAIS,2021,PI,5937.3
1256,CURRAIS,2022,PI,6866.8
1257,CURRAIS,2023,PI,11.700000000000001
1258,CURRAL DE DENTRO,2022,MG,100.2
1259,CURRALINHOS,2022,PI,155.79999999999998
1260,CURRALINHOS,2023,PI,317.1
1261,CURVELO,2018,MG,828.5
1262,CURVELO,2019,MG,706.5
1263,CURVELO,2020,MG,375.9
1264,CURVELO,2021,MG,202.2
1265,CURVELO,2022,MG,212.0
1266,CURVELO,2023,MG,239.0
1267,DAMIANOPOLIS,2018,GO,296.40000000000003
1268,DAMIANOPOLIS,2019,GO,1115.3
1269,DAMIANOPOLIS,2020,GO,123.5
1270,DAMIANOPOLIS,2021,GO,28.4
1271,DAMIANOPOLIS,2022,GO,89.5
1272,DAMIANOPOLIS,2023,GO,18.1
1273,DARCINOPOLIS,2018,TO,3753.7000000000003
1274,DARCINOPOLIS,2019,TO,978.3
1275,DARCINOPOLIS,2020,TO,118.7
1276,DARCINOPOLIS,2021,TO,708.4
1277,DARCINOPOLIS,2022,TO,1098.1
1278,DARCINOPOLIS,2023,TO,270.9
1279,DATAS,2018,MG,36.8
1280,DAVINOPOLIS,2018,MA,190.20000000000002
1281,DAVINOPOLIS,2019,GO,263.7
1282,DAVINOPOLIS,2020,GO,30.700000000000003
1283,DAVINOPOLIS,2022,GO,68.3
1284,DELFINOPOLIS,2018,MG,232.0
1285,DELFINOPOLIS,2019,MG,58.3
1286,DEMERVAL LOBAO,2019,PI,13.8
1287,DEMERVAL LOBAO,2021,PI,0.1
1288,DEMERVAL LOBAO,2023,PI,14.0
1289,DESCALVADO,2018,SP,14.399999999999999
1290,DIAMANTINA,2018,MG,588.8
1291,DIAMANTINA,2019,MG,28.7
1292,DIAMANTINA,2020,MG,210.0
1293,DIAMANTINA,2021,MG,206.4
1294,DIAMANTINA,2022,MG,15.9
1295,DIAMANTINO,2018,MT,331.6
1296,DIAMANTINO,2019,MT,236.0
1297,DIAMANTINO,2020,MT,350.2
1298,DIAMANTINO,2021,MT,346.8
1299,DIAMANTINO,2022,MT,751.4
1300,DIAMANTINO,2023,MT,127.4
1301,DIANOPOLIS,2018,TO,3887.7
1302,DIANOPOLIS,2019,TO,797.5
1303,DIANOPOLIS,2020,TO,265.3
1304,DIANOPOLIS,2021,TO,1395.5
1305,DIANOPOLIS,2022,TO,51.5
1306,DIANOPOLIS,2023,TO,505.5
1307,DIORAMA,2018,GO,82.5
1308,DIORAMA,2019,GO,110.2
1309,DIORAMA,2021,GO,40.900000000000006
1310,DIVINOPOLIS,2018,MG,16.6
1311,DIVINOPOLIS DE GOIAS,2018,GO,121.3
1312,DIVINOPOLIS DE GOIAS,2019,GO,65.1
1313,DIVINOPOLIS DE GOIAS,2020,GO,10.2
1314,DIVINOPOLIS DE GOIAS,2021,GO,121.2
1315,DIVINOPOLIS DO TOCANTINS,2018,TO,1880.8
1316,DIVINOPOLIS DO TOCANTINS,2019,TO,1589.6
1317,DIVINOPOLIS DO TOCANTINS,2020,TO,1887.7
1318,DIVINOPOLIS DO TOCANTINS,2021,TO,448.1
1319,DIVINOPOLIS DO TOCANTINS,2022,TO,514.7
1320,DIVINOPOLIS DO TOCANTINS,2023,TO,147.4
1321,DOIS IRMAOS DO BURITI,2018,MS,205.6
1322,DOIS IRMAOS DO BURITI,2021,MS,214.9
1323,DOIS IRMAOS DO BURITI,2022,MS,151.4
1324,DOIS IRMAOS DO BURITI,2023,MS,189.8
1325,DOIS IRMAOS DO TOCANTINS,2018,TO,7934.5
1326,DOIS IRMAOS DO TOCANTINS,2019,TO,3429.4
1327,DOIS IRMAOS DO TOCANTINS,2020,TO,1677.3999999999999
1328,DOIS IRMAOS DO TOCANTINS,2021,TO,2330.5
1329,DOIS IRMAOS DO TOCANTINS,2022,TO,1585.5
1330,DOIS IRMAOS DO TOCANTINS,2023,TO,351.6
1331,DOM AQUINO,2018,MT,351.79999999999995
1332,DOM AQUINO,2019,MT,330.8
1333,DOM AQUINO,2020,MT,128.4
1334,DOM AQUINO,2021,MT,63.3
1335,DOM BOSCO,2018,MG,261.0
1336,DOM BOSCO,2019,MG,348.3
1337,DOM BOSCO,2020,MG,59.5
1338,DOM BOSCO,2021,MG,82.2
1339,DOM BOSCO,2022,MG,97.1
1340,DOM BOSCO,2023,MG,137.3
1341,DOM PEDRO,2018,MA,163.9
1342,DOM PEDRO,2019,MA,132.4
1343,DOM PEDRO,2020,MA,17.4
1344,DOM PEDRO,2021,MA,7.8
1345,DORES DO INDAIA,2018,MG,1224.3
1346,DORES DO INDAIA,2019,MG,227.79999999999998
1347,DORES DO INDAIA,2020,MG,206.0
1348,DORES DO INDAIA,2021,MG,43.6
1349,DORESOPOLIS,2018,MG,11.9
1350,DOURADOQUARA,2018,MG,96.7
1351,DOURADOQUARA,2019,MG,127.60000000000001
1352,DOURADOQUARA,2022,MG,15.1
1353,DOURADOS,2018,MS,148.20000000000002
1354,DOURADOS,2019,MS,54.0
1355,DOURADOS,2020,MS,181.3
1356,DOURADOS,2021,MS,22.8
1357,DOVERLANDIA,2018,GO,669.6
1358,DOVERLANDIA,2019,GO,742.6
1359,DOVERLANDIA,2020,GO,431.3
1360,DOVERLANDIA,2021,GO,266.3
1361,DOVERLANDIA,2022,GO,45.5
1362,DOVERLANDIA,2023,GO,159.7
1363,DUERE,2018,TO,5912.4
1364,DUERE,2019,TO,3300.2
1365,DUERE,2020,TO,1795.3
1366,DUERE,2021,TO,1780.5
1367,DUERE,2022,TO,1569.2
1368,DUERE,2023,TO,341.0
1369,DUQUE BACELAR,2019,MA,148.6
1370,DUQUE BACELAR,2020,MA,38.1
1371,DUQUE BACELAR,2021,MA,18.6
1372,DUQUE BACELAR,2022,MA,59.7
1373,EDEALINA,2018,GO,13.3
1374,EDEIA,2018,GO,42.3
1375,EDEIA,2020,GO,86.1
1376,EDEIA,2021,GO,37.1
1377,EDEIA,2022,GO,24.3
1378,ELESBAO VELOSO,2022,PI,351.7
1379,ELISEU MARTINS,2022,PI,85.3
1380,ELISEU MARTINS,2023,PI,11.4
1381,ESMERALDAS,2018,MG,105.0
1382,ESMERALDAS,2023,MG,7.2
1383,ESPERANTINA,2022,PI,17.5
1384,ESPERANTINA,2023,PI,7.0
1385,ESPERANTINOPOLIS,2018,MA,7.2
1386,ESPINOSA,2020,MG,4.1
1387,ESTREITO,2018,MA,1638.2
1388,ESTREITO,2019,MA,1670.1
